hvac_S,hvac_N
16.92222222,8.209
17.0,64.0
51.915,55.61904762
37.1,8.358
28.96666667,8.738
26.54,7.833333333
0.0,8.369230769
25.98,8.23375
9.6,0.0
21.43722222,7.988
42.6,42.8
22.2245,36.04
23.50200361,9.2075
27.83333333,13.89
10.37166667,21.60888889
27.44736842,9.225714286
20.24777778,22.97777778
24.65714286,42.12142857
20.5,21.1
23.97647059,24.57647059
23.43157895,8.633333333
42.2945,7.966666667
28.26428571,39.14285714
20.3,47.2
23.73333333,30.31666667
19.95105263,23.75263158
0.0,7.825
19.37736842,21.08888889
23.31428571,19.86142857
25.11818182,28.78181818
28.1,39.9
22.41,8.463333333
22.85555556,8.426
3.509,20.17789474
28.48666667,29.92777778
21.13333333,7.88
14.5385,8.266666667
19.92894737,8.122222222
22.97894737,40.24526316
32.35,37.27857143
5.305555556,32.29736842
33.30666667,37.03866667
20.0,44.5
0.0,15.89125
64.72111111,9.146666667
35.04363636,44.41727273
11.605,25.07222222
30.0,10.84
11.73222222,0.0
28.755,8.244444444
53.8,43.5
21.02636364,39.84454545
25.98125,15.67777778
26.85555556,8.687
3.738888889,20.18111111
27.83684211,7.855714286
2.155,20.00263158
25.93333333,9.9
29.67619048,26.0995
19.6,39.4
55.01,8.481666667
22.39333333,38.25625
25.034,32.48111111
42.24529412,8.985
1.426666667,21.94214286
25.30526316,21.52052632
31.47933333,31.35933333
24.41538462,8.248
51.7,23.0
24.96369488,9.193481225
19.5985,21.71380952
0.0,20.5
23.92,7.1
26.05263158,8.233333333
26.37384284,8.0225
21.5,24.8
21.3,23.8
42.00625,8.822222222
0.0,10.29
20.11947368,25.98421053
32.36363636,37.23636364
0.86,22.59
20.50444444,7.789
28.8,8.86
22.25882353,9.054444444
20.76,30.07722222
14.63,36.99842105
18.40368421,27.41
24.26842105,7.6
0.0,18.349
9.763333333,20.74722222
19.0,39.2
46.15789474,9.555555556
47.63411765,9.081666667
25.86842105,18.73
23.34444444,10.53625
27.1,41.2
24.96666667,9.527142857
49.89411765,10.27142857
38.589,7.954444444
20.47866667,30.599375
39.20428571,8.81125
29.0,50.8
17.655953988995236,32.529231939987994
5.264,17.443
26.6,25.4
0.0,40.9
29.19421053,9.978
25.34197796,9.02226428
19.77157895,9.391333333
25.77894737,8.03625
21.37,21.915
22.51578947,18.56947368
11.63470588,23.88705882
11.45210526,41.55736842
1.826315789,0.0
27.33529412,7.99
29.07402484,9.663014171
24.3,67.4
21.3,45.4
29.31904762,8.21
0.0,0.0
19.89,21.9
24.57142857,7.96
26.3375,7.86
0.0,0.0
8.38,7.126363636
6.380625,41.42666667
37.48307692,8.374444444
6.614736842,19.943
23.253414414125416,22.039255038013607
0.0,18.5285
40.1,60.1
0.0,0.0
16.88916667,21.23333333
26.12,9.698
21.1,20.6
28.32222222,7.54
10.83222222,0.0
23.57588235,28.925
0.0,0.958823529
19.27133333,27.84666667
22.0,23.2
30.849,37.32
25.08333333,7.583333333
26.67,8.132222222
20.84571429,24.285
22.62375,28.7925
9.692142857,20.24454545
36.28,24.48
0.0,3.472727273
5.843888889,20.27157895
18.74,30.499
23.86111111,7.285714286
28.83157895,8.363333333
19.1975,24.8
0.0,23.09421053
20.33941176,29.89882353
31.97,35.539
20.9,22.7
0.0,0.0
0.0,10.00666667
25.61666667,9.17375
20.279375,8.5
34.079,57.09
25.6,7.866666667
13.94444444,23.90588235
9.743125,18.655
26.266,36.236875
14.55833333,8.0
53.52777778,61.65
3.045,16.87315789
19.3045,23.78
8.7,41.45
42.86125,7.772727273
50.41875,55.61176471
30.3,19.5225
13.21933333,21.39333333
15.32056022,24.87502334
19.100693145459843,33.552121988759836
17.1,64.3
19.2,41.6
19.72447436,23.48928571
22.44117647,7.889
40.82,9.285714286
24.2,38.9
18.56555556,43.58333333
38.02,7.99
25.275,8.5725
18.0,39.6
22.77368421,7.93
24.21111111,9.116666667
24.37647059,8.31
23.87789474,18.4
12.2895,21.30526316
53.94761905,8.054444444
0.0,22.7
1.810526316,22.67210526
34.97785714,36.535
15.223125,22.736875
21.86736842,27.67894737
23.1,38.9
2.205882353,8.699
21.91,3.063157895
19.945,39.15157895
28.5,8.4575
12.93333333,21.72722222
19.74421053,8.178
0.95,18.8425
5.72,21.58315789
0.0,16.271875
17.59941176,21.25882353
27.165,8.033333333
6.883157895,19.71
22.8,29.8
26.11475978,10.61511888
0.0,8.571428571
29.35,30.78
23.1,19.7
45.37375,14.725
7.555714286,20.41285714
0.0,19.05875
21.94388889,28.71111111
20.95117647,22.59411765
20.28789474,9.22
23.18125,24.60625
10.46210526,0.0
20.6,21.3
41.02166667,8.518
27.30555556,8.17
28.11875,8.135
39.40666667,45.625
40.2,66.59
19.0235,37.924
0.0,0.0
17.5,39.9
18.79785714,20.13428571
40.9,44.5
0.0,8.233333333
25.71666667,8.038
11.592351926761637,21.420124735963554
0.0,8.225
26.67368421,8.273333333
21.4,24.2
23.11666667,25.93333333
23.66153846,9.13625
28.05211362516968,33.96041540113288
27.66,7.985714286
20.905,15.71
35.9635,8.438
25.38125,8.7
1.784210526,18.11368421
24.96,8.651111111
25.5,44.5
24.74545455,8.431666667
39.5,42.9
20.0,44.1
28.8614873,8.698714637
1.192857143,19.72923077
41.91,8.8
23.78095238,8.398333333
21.36777778,17.1975
50.60526316,9.059
26.965,6.64
42.4,60.8
33.2095,35.63421053
25.5,26.17222222
3.65,10.08315789
35.690625,33.50533333
21.81666667,21.29916667
0.982352941,18.86388889
39.96631579,8.418888889
28.62631579,7.55
22.32222222,15.42
0.0,15.89842105
0.0,4.916111111
23.32,36.36
28.05,9.618
17.85789474,20.07263158
0.0,0.0
0.0,22.3835
1.773684211,23.38421053
24.92857143,8.408888889
20.67666667,8.196666667
19.5785,22.3495
24.06666667,8.3
18.424,24.04
29.24444444,8.6
19.35888889,4.172222222
0.0,15.593
13.92,23.61428571
22.21111111,8.053333333
21.26842105,24.94210526
0.0,36.5
2.0,0.0
0.0,18.08315789
26.33450026,10.14001265
28.418,7.66
0.0,0.0
26.81666667,13.44285714
26.27842105,9.426
8.883333333,23.15294118
18.8,21.5
7.38,8.758
13.60944444,8.08
23.0,23.6
27.3,23.3
22.1,22.3
31.97470588,45.69882353
0.0,14.53473684
0.0,58.6
30.1,30.7
9.37,8.268
25.5,8.413333333
32.25133333,30.35333333
37.50888889,8.065555556
0.878947368,11.57210526
29.64210526,8.333333333
21.1925,26.48666667
51.30526316,56.34705882
40.05705882,40.72352941
5.0,13.30888889
21.66684211,23.49411765
34.49875,38.65444444
20.48166667,9.609444444
0.0,0.0
0.988235294,20.572
0.0,36.5
65.22444444,8.56
14.57904762,24.775
26.80625,9.122222222
0.0,0.0
5.435789474,18.31052632
48.88333333,7.8
21.67071429,40.11928571
26.745,8.408888889
8.064,23.0135
22.41,27.81
0.0,23.62222222
19.96333333,7.698333333
25.55263158,9.296666667
11.02857143,30.76428571
22.0395,21.205
25.76111111,10.08666667
0.933333333,19.27470588
24.92727273,8.68
17.59933333,40.86533333
31.75764706,9.035
33.2,30.6
20.791875,32.12142857
25.38823529,8.85
23.25944444,27.19444444
2.35623366,23.44969697
28.13684211,8.585
22.45333333,14.106
25.175,14.84
20.67736842,7.92
32.5575,43.10833333
22.7,41.1
13.18058824,21.27588235
27.1125,28.24117647
19.24444444,15.51
24.30365385,30.39375
32.1,41.5
23.95294118,8.185714286
45.23833333,7.74
19.9175,8.048333333
15.19,19.82789474
28.00714286,8.8225
24.93157895,8.2
29.43157895,29.16736842
39.73166667,8.07
19.363,32.17894737
11.6475,20.7
22.70042735,23.70823077
27.31764706,30.73625
32.95388889,8.565714286
22.806,32.366
26.93657644,9.853377248
25.25789474,7.611111111
18.89,43.2
22.31421053,20.38
42.73333333,8.733333333
0.9,21.305
20.67333333,27.50769231
20.85642857,25.60714286
23.3,27.5
26.34210526,8.118
0.0,22.01705882
21.80714286,42.68666667
25.2,51.4
19.1,20.6
38.11,8.5
22.80833333,0.0
13.87171598,22.34692308
23.37,7.716666667
9.263636364,14.55363636
18.96272727,24.49090909
23.8,36.7
27.08125,7.1125
16.2025,27.355
19.77736842,29.43157895
35.79846154,43.9575
18.8,22.1
19.43578947,27.869
26.2,45.4
27.81904762,8.57
0.0,3.793888889
0.0,21.4895
0.0,36.6
16.854375,40.74875
0.0,19.63473684
15.35375,23.82857143
47.16,44.8
18.32421053,19.18315789
6.011176471,23.88823529
28.80526316,8.6625
0.0,59.3
39.1,37.5
5.377894737,19.80263158
18.6,39.9
22.06,19.42266667
24.9,45.1
39.63222222,33.38833333
26.13684211,9.02
0.0,21.16
17.53296296,22.46822612
10.44782609,47.71304348
16.192448966338873,30.85905501983575
0.0,11.005
5.468421053,18.81368421
12.7,7.87375
0.0,0.0
41.5,66.2
17.2,41.1
29.7,7.9
17.87111111,29.83052632
19.5225,8.57375
27.74,25.9
42.79866667,44.63428571
32.834375,35.504375
21.25714286,7.8
0.0,0.0
25.11666667,44.06666667
18.8,37.5
0.0,8.212857143
29.13,8.082857143
34.82,8.34
26.75555556,8.406666667
23.63959543,7.75
40.35176471,7.933333333
23.74666667,25.00588235
15.01066667,42.20666667
20.995326317953186,32.222798096548786
10.98842105,8.633333333
24.27416053,8.5
18.111875,7.875
16.5,39.2
4.152352941,0.0
30.47058824,34.72117647
27.095,15.68333333
45.29333333,43.02785714
38.86272727,15.25
23.5,20.39
27.28,7.878
35.97142857,35.88428571
19.0,18.2
21.95333333,33.52666667
45.8,20.8
2.32,21.05230769
9.531666667,20.82055556
39.2075,9.89875
21.58894737,8.015
25.62380952,8.339
0.0,0.0
8.350952381,19.93578947
20.96923077,17.75769231
18.6,40.0
27.79944444,8.611428571
21.68555556,24.91666667
20.18611111,7.6125
0.0,8.366666667
1.590909091,21.34
24.59038159,7.8
32.925,17.82
0.0,8.69
68.22764706,8.098571429
26.40625,12.18571429
20.89083333,36.3075
21.40714286,8.938571429
17.89,38.79
16.88666667,7.844444444
19.605625,20.35642857
4.488421053,20.14052632
27.7,30.7
5.897777778,19.44833333
18.841875,27.18125
26.21666667,8.465
27.44444444,7.871428571
0.0,18.52375
19.905,23.87222222
21.15444444,7.816666667
0.0,0.0
28.65789474,18.91894737
32.24083333,36.08166667
0.0,0.0
19.6,22.3
20.05,19.415
10.94388889,18.87823529
31.941248038268157,38.51060656769255
26.73684211,8.22375
0.982352941,19.54
25.14705882,8.46125
0.0,39.39388889
0.0,8.03
0.0,0.0
26.82416667,32.77416667
42.05823529,43.47142857
21.4,22.4
4.532666667,29.03333333
40.00588235,43.32941176
29.715,9.07375
20.7,42.9
18.92024597783751,32.390380791475536
11.76157895,20.4495
24.11365104,7.8
28.74705882,7.981666667
14.5445,23.5195
0.0,0.0
26.8125,8.522222222
29.47764056,16.3
14.02111111,34.22055556
25.69473684,8.36125
3.968421053,0.0
16.53625,32.0875
20.18117647,12.33333333
14.94277778,20.86055556
0.0,37.29
27.07,7.975
23.4,8.283333333
27.82857143,8.6475
15.69315789,36.15555556
27.7,8.214285714
29.219,42.5
22.08181818,8.465555556
23.14545455,15.25
22.34214286,8.785
18.3,40.7
25.07222222,12.3
26.03,8.33
24.99,9.61
18.11210526,8.376
21.50714286,44.4
20.9,21.8
40.83888889,9.289
22.12222222,7.9475
16.887048938778946,31.677439029099105
44.2,24.52
29.08,8.181666667
22.20909091,40.41545455
18.899375,21.5
20.155625,8.025
31.8,24.6
24.5125,22.2
18.765,8.496666667
17.5,24.9
0.0,17.991875
33.5,40.7
20.9,45.6
32.1,22.5
25.25,9.085
7.926666667,24.42555556
0.0,8.855714286
25.47,41.88
16.280625,19.35933333
18.94578947,23.0
54.01176471,50.50769231
42.09933333,9.6725
20.0,38.79
35.80375,39.348125
29.5,8.228571429
27.11111111,8.463333333
0.0,3.827272727
24.36875,35.79333333
26.97142857,38.08461538
26.62352941,8.6
21.96666667,36.41333333
23.17222222,14.825
28.63684211,7.853333333
68.22764706,8.098571429
0.0,9.13
24.32069999,8.245
24.19473684,8.081666667
21.33941176,10.88571429
16.40578286736286,20.185238477873327
17.81368421,32.24736842
22.3,25.8
24.75555556,44.57058824
27.45882353,29.82352941
18.6,39.5
29.56,9.597142857
6.792666667,23.74
21.00947368,8.618
38.53157895,9.969
0.0,8.941497747
14.831865161383575,20.327959851232436
20.00368421,34.93157895
20.35776119,24.59402985
23.0,38.0
24.915,7.95
8.889473684,0.0
28.19090909,9.117
24.825,7.916666667
19.929529561760376,34.08308596695474
27.51052632,8.1975
30.6,26.6
26.75,7.93625
26.25454545,41.89
14.11111111,17.27666667
24.4,7.9
20.54238095,26.71
0.0,27.07631579
17.66076923,25.76923077
38.86272727,15.25
0.0,15.98625
16.26076923,20.62222222
52.78095238,57.875
22.13235294,8.055714286
44.2,29.9
25.17,40.72
47.1,68.3
20.266875,24.24705882
0.0,0.0
33.74,18.1
46.4,62.3
21.2,19.7
23.72352941,7.889
25.6,36.84666667
6.471818182,0.0
22.19333333,8.756
19.4475,21.55
26.07482936,9.85227629
20.8,22.3
0.0,38.4
26.22777778,8.327142857
20.5,20.6
2.305263158,19.15157895
17.13941176,8.918
19.64,40.15578947
27.36666667,8.056
0.0,17.7
21.816875,42.574375
28.17933333,40.9
0.0,0.0
22.979375,29.31933333
15.33947368,24.08947368
0.0,14.43777778
22.8,24.5
22.67684211,25.31111111
30.42882353,33.7795
29.43157895,8.581666667
27.83333333,7.928571429
4.405263158,25.86315789
0.921052632,17.96157895
20.0,20.7
0.933333333,17.78166667
14.446,19.47866667
0.0,1.9
15.58055556,21.9
17.76666667,8.7625
0.0,0.0
38.14928571,42.82142857
27.20806451,9.871463079
29.07368421,8.496
0.0,0.0
24.95,43.96666667
25.59666667,8.928958334
25.24545009,10.10012214
41.0,45.0
1.192666667,19.81928571
1.926315789,19.10833333
0.0,36.62947368
22.74317313,8.15
20.85764706,8.1375
37.6,42.5
18.93789474,22.11526316
28.815,7.77
11.496,9.54
0.0,8.29
45.0,8.715454545
25.57263158,24.575
26.78937516,9.837976244
26.19444444,12.32
0.0,8.26
24.224375,23.646875
4.272222222,24.67611111
0.910526316,11.81
15.5625,8.235
6.093529412,20.21
21.3,43.3
33.72166667,38.97529412
17.91625,22.78125
0.0,16.32
25.28,7.89875
6.366315789,22.47263158
25.2,43.8
15.89111111,26.85555556
21.6,22.8
18.8,22.1
0.0,38.06
24.96369488,9.193481225
19.27538462,23.33769231
16.0,38.5
23.03157895,30.525
35.55823529,33.96285714
9.728776297572153,19.823149952196445
24.46470588,13.43764706
23.5,52.4
5.61125,20.41
19.43454545,38.84454545
0.0,16.65052632
26.15882353,8.165555556
37.23368421,7.975
24.96369488,9.193481225
28.51,34.62526316
11.97631579,21.43631579
12.96941176,23.38647059
55.1,8.3
0.0,20.085
7.567894737,0.0
2.226666667,0.0
41.52666667,8.785555556
31.79047619,29.975
18.87157895,20.64333333
0.0,16.71944444
25.41428571,8.6725
21.00947368,8.618
0.0,11.94647059
31.16666667,8.1125
31.72533333,8.225
21.20588235,41.65235294
23.75,8.277777778
17.37529412,33.78235294
34.29,34.9
0.0,19.4475
12.5445,24.98952381
8.577333333,20.01583333
4.093529412,8.715833333
1.495,1.926315789
44.05210526,46.304
31.4885,6.32
20.73470588,8.432
21.24928571,26.04166667
42.09,46.93454545
16.79944444,7.765
0.905263158,19.79263158
27.82222222,8.49875
0.0,22.78571429
19.98833333,34.96315789
0.0,19.74533333
25.58,8.772222222
16.15526316,24.00526316
2.12,7.915833333
18.48666667,21.81526316
0.0,13.185
20.95666667,26.41666667
26.94833333,34.42153846
0.0,0.0
29.28,9.418
1.705263158,35.11944444
34.625,8.8875
23.83,21.97368421
25.55,8.183333333
0.0,0.0
38.10692308,8.208888889
13.805,22.26
0.0,0.0
1.645,0.947368421
27.23222222,34.55363636
0.0,3.1925
48.49,7.98
17.29214286,19.77
19.52117647,8.497142857
23.22071429,27.14214286
17.66125,22.49444444
0.0,4.061538462
25.89473684,8.02375
37.62764706,42.66470588
2.073684211,20.15947368
19.45894737,2.505555556
52.0,46.8
19.5,39.9
0.0,0.0
0.0,15.18
10.47733333,40.11866667
2.306428571,15.42857143
23.84444444,20.42555556
20.5545,23.63157895
43.47722222,10.21666667
19.57470588,8.46
19.74529412,37.01
2.038888889,19.06
19.39,38.29
20.86444444,38.35736842
26.1,8.275
19.89,36.5
20.12230769,44.62307692
25.3625,8.163333333
24.83684211,6.655555556
22.72142857,30.47857143
31.222,33.87315789
24.36842105,45.82
22.97222222,25.36111111
0.993888889,37.90166667
42.5745,8.11
20.59277778,7.657142857
5.074705882,20.65823529
38.712,40.424
21.62,8.209
25.88888889,8.675555556
16.218,8.325454545
4.07,33.81
24.3,7.828571429
25.07222222,25.48888889
0.0,12.57555556
45.006,7.541428571
2.831052632,19.794
19.39,43.1
28.52105263,8.698
30.6,8.415
6.230526316,23.69473684
60.51428571,8.66
18.0,42.6
10.24125,20.49866667
27.92222222,8.08625
0.0,16.34058824
34.79,41.3
7.375,17.16789474
22.02052632,23.71578947
4.759444444,19.93352941
5.913333333,34.83266667
29.68235294,17.25
20.3,22.3
29.31906368,9.711003608
19.34,41.54214286
5.3125,0.0
0.0,0.0
22.0,36.29
0.0,0.0
18.39,64.9
29.05,8.249
6.777857143,38.43866667
21.0,24.5
1.957894737,3.321052632
5.211111111,17.86333333
0.8445,22.03
59.2,7.525
27.225,8.264444444
0.0,20.80666667
20.72846154,23.7
21.380625,8.345
12.04666667,23.00909091
18.08055556,26.69473684
29.31906368,9.711003608
17.1,38.79
18.88,8.09875
26.36666667,7.92
0.0,36.1
0.0,7.75
36.00904762,7.785714286
28.42857143,7.3375
23.58823529,8.976666667
16.39,39.9
0.0,0.0
46.32352941,9.088888889
14.43866667,20.63769231
0.0,17.94
42.19,8.677777778
0.0,0.0
26.40902227,9.745263356
23.1245,16.3535
14.88705882,22.00625
27.95263158,8.631666667
22.34,10.088
31.0,30.9
0.0,8.532727273
21.55,10.56
23.1,24.7
32.1,45.8
0.0,1.0625
24.575,8.655714286
18.29944444,22.34444444
54.36842105,8.542222222
11.405,22.08421053
20.3,22.4
41.5,46.6
0.0,0.0
16.366875,7.8375
26.38333333,8.019
2.29,4.535
24.6047619,7.744444444
20.45555556,43.73333333
21.76411765,7.414285714
23.24157895,9.3625
27.56470588,8.131666667
5.4875,21.92142857
19.3,41.9
43.86842105,8.876666667
25.54117647,8.8
16.39,40.0
17.2,60.8
28.35555556,8.64
27.75882353,8.8975
6.7175,20.01285714
20.05918575211274,20.71369148134181
25.9,47.3
25.47166667,22.88333333
33.57666667,38.24647059
15.83941176,21.75294118
25.7,21.8
19.04047619,8.198
3.975882353,19.36294118
0.0,3.42
19.04047619,8.198
26.0,21.3
2.022941176,22.98823529
1.226315789,17.38315789
22.54285714,7.02
22.11642949,23.9
3.662105263,19.77263158
18.63615385,23.52307692
23.88947368,8.325
27.71832477,9.756864553
27.97058824,8.076666667
17.08,25.14117647
11.71611111,22.0745
40.59,8.075
29.66952381,26.415
24.9863286,10.62470813
18.89,37.7
23.5,45.52307692
12.534,22.41526316
23.70625,28.975
40.4,66.59
19.20111111,8.018
25.60588235,7.9
27.27368421,8.6
30.96846154,9.163333333
34.68764706,10.6125
39.21058824,44.32666667
16.7,24.2
19.68176471,21.80588235
28.38235294,7.912857143
0.0,0.0
27.08235294,8.397
0.0,37.1
0.0,18.74111111
29.08217246,8.0
26.88333333,8.875
43.21111111,9.544444444
40.72923077,41.49071429
16.64944444,7.988888889
0.0,24.1
19.3,21.1
19.88722222,24.58888889
0.0,15.49368421
20.06555556,15.2
28.15263158,7.96
0.0,15.892
4.061111111,24.2885
16.11611111,19.58166667
22.92666667,42.67933333
0.0,0.0
15.06,41.22631579
23.18333333,10.45571429
29.73333333,8.3
24.54444444,8.081666667
24.21111111,9.116666667
19.6,22.3
25.6,44.0
18.84142857,7.9
11.60944444,25.59944444
43.60909091,8.0
8.831111111,0.0
11.60273067876858,19.05051800506294
17.42,27.56666667
28.75,7.36
15.94222222,23.67
22.3,22.3
22.18,35.36666667
11.77789474,22.34631579
11.31388889,22.91764706
20.3,31.5
26.68333333,46.3
15.89894737,7.866666667
8.960625,20.53625
24.9,8.331666667
25.63333333,27.34
12.84418146,22.20196581
0.0,4.381764706
20.69352941,8.146666667
12.772,41.8375
0.0,0.0
22.32071429,32.33266667
0.0,17.04294118
21.0,23.3
33.9,27.8
27.1,8.598
22.34166667,43.89166667
22.91764706,8.628571429
27.14,8.566666667
10.519755863228681,26.706577901172068
33.16842105,9.718
40.70692308,39.826
4.904444444,14.54526316
27.0,9.13
33.86789474,36.7385
2.087647059,17.62588235
33.84615385,8.718
27.36666667,8.175
26.1,8.31
0.0,19.27719298
0.0,0.0
14.86333333,17.117
20.87,7.544444444
0.0,12.585
17.1,36.7
31.42111111,7.9
10.12631579,18.79294118
26.97142857,7.728571429
20.8,38.5
9.292631579,22.29388889
22.6,43.4
22.36470588,8.98625
21.7,46.6
4.199375,19.75066667
18.0,40.4
24.63333333,8.718
38.4,43.5
28.98571429,32.66428571
17.2,38.9
27.41111111,8.595
0.8445,21.50368421
8.455625,16.8475
27.32105263,8.98625
27.8,20.8
27.1,39.99333333
27.6,32.4
22.5,8.522222222
25.44705882,8.166666667
20.606,30.16
34.53166667,40.17111111
29.55833333,51.99909091
22.48923077,23.41666667
35.45375661,42.21832247
53.3,28.5
10.555,22.21052632
19.8,42.3
18.5,40.7
19.25555556,33.01555556
20.0,68.0
24.56153846,25.48333333
25.45631111,9.886931276
0.0,2.393333333
6.8895,20.17222222
22.33,28.08
0.0,2.777894737
27.81408978,8.114399882
30.51,8.098888889
24.17894737,8.457142857
41.836875,9.406666667
20.66411765,10.878
27.95714286,7.291666667
18.8,41.3
3.846470588,2.3125
27.10555556,10.045
24.30421053,39.705
9.229411765,13.18764706
6.705333333,0.0
0.0,2.058235294
30.77529412,6.911111111
35.76941176,31.86411765
16.366875,24.21176471
4.022941176,24.97058824
28.08571429,8.127142857
29.18888889,31.02714286
18.10944444,21.62777778
0.0,7.82375
30.55833333,8.385
26.79444444,8.09
8.796666667,19.715
13.62,22.73
14.335625,25.97333333
11.02368421,7.9225
21.6,21.8
52.5875,8.227142857
21.73333333,8.016666667
12.38625,7.342857143
0.0,3.035294118
12.25923077,20.885
17.61947368,22.61111111
2.805555556,19.35631579
9.405,0.0
22.07333333,40.525
46.95,8.14
26.64166667,31.91285714
39.61,8.9725
29.07894737,10.84444444
17.3,42.0
0.0,4.576214199
31.8095,25.02941176
24.06,8.4225
33.01611111,8.285714286
30.03529412,8.198571429
21.19764706,18.518
10.98111111,20.76611111
29.46842105,8.9725
0.776190476,19.95888889
0.0,17.05066667
24.84736842,8.11
29.36583333,8.19875
46.9875,9.198
26.2749468,9.792706159
27.15,9.008888889
26.0,27.5
0.0,3.855
36.863,42.5
4.3485,20.668
21.34411765,7.711111111
26.93657644,9.853377248
10.98277778,11.30473684
52.53529412,8.485555556
0.0,1.882777778
18.59736842,44.45555556
8.861875,21.61133333
18.6,43.2
14.94631579,25.18947368
47.355,9.046666667
0.0,7.967692308
26.42,7.822307692
0.0,0.0
53.2375,8.506
27.36666667,15.175
27.6,9.57125
0.0,27.79411765
30.3345,8.04875
18.64166667,23.38421053
24.91,36.17
6.794210526,2.021052632
18.6,21.8
0.0,36.7
3.45,0.0
26.75714286,8.616666667
20.29421053,22.38095238
0.0,0.0
29.4,23.2
1.18,11.88533333
14.48166667,23.71111111
10.41,6.0825
16.93631579,28.47315789
22.31111111,21.53894737
1.416666667,21.9225
8.778421053,20.20368421
20.24631579,39.68666667
4.210814271,22.84161616
39.105,8.198571429
0.0,7.35
26.58421053,9.048333333
39.93666667,44.26941176
11.09352941,16.0525
21.1,23.3
19.41421053,38.33095238
40.9,37.69642857
24.8,68.5
24.6,42.2
24.44736842,8.211111111
24.96470588,42.78764706
44.0,67.8
3.678947368,39.12947368
17.16,66.44466667
19.517,23.36428571
44.04,7.98
27.33333333,8.885555556
43.505625,8.12
29.6,30.9
20.015,13.9375
19.97,8.785714286
37.9,59.8
0.0,4.199411765
25.02777778,8.018
20.42666667,8.733333333
0.0,20.0
17.7,50.0
20.540625,8.227142857
11.55272727,0.0
45.2,44.1
2.91,15.15866667
22.55714286,8.478
19.67,23.91111111
30.88815119,9.285736633
19.89818182,43.8
27.99411765,8.352222222
27.92777778,9.078
0.0,38.6
20.1,23.1
18.6,62.3
26.62631579,7.94
20.40583333,32.34916667
16.6,38.79
3.704736842,19.58157895
22.32777778,8.454285714
42.19230769,8.897142857
24.74210526,29.53105263
29.85625,8.426
24.80526316,7.9375
19.90894737,36.024
9.661111111,21.31666667
20.38705882,8.558
28.27,8.721111111
16.755,21.86666667
28.88421053,35.3345
20.8,45.0
26.71052632,8.0725
26.374375,32.93470588
28.16470588,8.454285714
27.5,7.484285714
24.3,8.23
20.3,44.2
22.17866667,41.706
1.655555556,19.276
21.25866667,39.92
18.73777778,8.2
27.05555556,8.449
1.6795,15.16105263
0.0,19.752
7.369411765,25.246
29.84,7.24
23.77647059,28.525
20.29631579,8.054444444
19.7,43.6
21.2,22.3
28.18095238,7.69
6.275,20.24647059
11.674,22.34
4.093888889,17.09833333
14.386875,21.868125
22.33529412,10.758
24.4,39.5
42.31125,8.618
20.3,39.5
0.0,18.91588235
27.41428571,28.87333333
28.64666667,44.98
29.525,8.758
18.8,26.8
17.8,37.1
23.69388889,10.7125
49.74444444,52.26842105
25.9,21.7
0.0,21.73
26.23333333,30.68307692
30.52352941,9.808
20.3875,8.787
0.0,39.1
19.20888889,25.66666667
26.31764706,7.92375
22.6,24.2
20.9,50.3
18.11947368,25.93888889
18.09411765,8.133333333
24.09473684,18.28111111
34.60777778,43.7
25.04647059,0.0
24.96369488,9.193481225
23.58705882,23.2375
27.5,23.3
22.08818182,26.83333333
35.78,9.4475
29.0,7.838
8.535263158,20.2285
5.716111111,19.46388889
2.168125,23.35294118
0.0,10.00666667
24.29444444,8.22375
10.043125,20.63625
19.969,22.825
41.4,43.7
22.43636364,27.02727273
23.00588235,8.438
31.54,8.218
16.2,37.7
20.8,22.5
0.0,63.4
18.08631579,20.28789474
26.15625,7.822222222
19.35944444,7.466666667
0.0,8.332222222
27.38947368,9.248333333
25.6375,14.378
19.01944444,24.32777778
24.72,28.59333333
12.53,9.007272727
28.54,8.546666667
22.41111111,32.49444444
22.40714286,25.62142857
0.0,43.2
16.89,39.29
44.4,23.0
19.9075,39.4475
0.0,20.1
16.44222222,13.57111111
0.0,0.0
0.0,7.275882353
23.1,8.312857143
24.35294118,8.253333333
13.1565,26.8635
0.0,27.14
22.655,10.395
19.92153846,23.43769231
29.92666667,7.0
14.99411765,22.15555556
20.65444444,25.61111111
20.99388889,19.65117647
27.10588235,6.727272727
0.0,0.0
0.0,3.668421053
27.38118305,9.693882467
28.37222222,31.21666667
0.0,0.0
22.15823529,21.10555556
40.263,8.5625
42.21947368,42.7445
5.133529412,7.71
5.416666667,19.92588235
64.127,8.476666667
18.71535231430437,21.03980716095407
37.88263158,39.13105263
0.0,1.905
37.47272727,8.122222222
3.027777778,23.28888889
21.89333333,43.97333333
37.2,46.5
18.6,39.9
58.63888889,7.7375
21.87133333,42.86
6.843888889,24.36666667
11.46428571,2.478571429
27.91052632,8.283333333
12.783546598216446,28.70741936153331
9.851764706,18.15117647
0.0,8.36
20.09705882,7.9625
22.94,39.07
23.24736842,18.3
0.0,3.806428571
31.7,25.8
18.39,21.6
61.86842105,8.698181818
11.36736842,21.2745
4.41,7.1535
18.598,22.4845
20.40388889,9.07375
3.633333333,11.2375
22.0,45.3
22.75,41.499
25.94705882,23.55
32.1,44.7
40.82111111,8.778
18.8,43.6
20.06533333,44.31333333
45.26,24.96
20.26789474,23.35789474
21.00470588,8.085714286
